doc_id,topic_index,score
2905,0,0.57411
2906,8,0.488015
2907,5,0.849972
2908,5,0.70554
2909,7,0.89998
2910,6,0.774953
2911,6,0.774928
2912,5,0.561039
2913,5,0.552026
2914,5,0.819955
2915,5,0.721658
2916,8,0.930753
2917,8,0.5423
2918,1,0.549962
2919,1,0.599703
2920,6,0.621654
2921,5,0.517359
2922,5,0.689994
2923,5,0.400802
2924,1,0.414385
2925,9,0.549942
2926,8,0.54989
2927,4,0.699928
2928,7,0.639962
2929,3,0.887475
2930,5,0.680359
2931,8,0.918162
2932,7,0.930753
2933,8,0.774956
2934,5,0.849971
2935,5,0.650421
2936,9,0.559472
2937,7,0.819968
2938,1,0.349992
2939,5,0.887473
2940,8,0.909979
2941,1,0.63668
2942,0,0.1
2943,5,0.930755
2944,5,0.490352
2945,5,0.764458
2946,1,0.774955
2947,1,0.651467
2948,8,0.887462
2949,3,0.699945
2950,5,0.935701
2951,5,0.280691
2952,6,0.943741
2953,6,0.553268
2954,5,0.54671
2955,5,0.67116
2956,3,0.699798
2957,9,0.569467
2958,2,0.796775
2959,5,0.887472
2960,9,0.819968
2961,6,0.819955
2962,7,0.295141
2963,5,0.549899
2964,5,0.699917
2965,4,0.849957
2966,2,0.465483
2967,5,0.958406
2968,9,0.774959
2969,9,0.622989
2970,5,0.586066
2971,7,0.849965
2972,5,0.549928
2973,3,0.612914
2974,1,0.819949
2975,1,0.849964
2976,5,0.84997
2977,4,0.69994
2978,5,0.819954
2979,8,0.549923
2980,8,0.549948
2981,4,0.640152
2982,0,0.699927
2983,5,0.549922
2984,7,0.918163
2985,0,0.819958
2986,4,0.899982
2987,8,0.84996
2988,0,0.1
2989,3,0.549976
2990,8,0.458099
2991,9,0.699922
2992,8,0.89997
2993,9,0.81996
2994,8,0.550221
2995,5,0.49152
2996,7,0.549864
2997,7,0.887477
2998,0,0.1
2999,7,0.555187
3000,7,0.899977
3001,3,0.699941
3002,5,0.81997
3003,5,0.909976
3004,0,0.1
3005,7,0.849971
3006,5,0.764973
3007,7,0.527099
3008,7,0.939985
3009,5,0.87139
3010,7,0.918163
3011,8,0.549948
3012,8,0.887472
3013,2,0.664048
3014,2,0.40414
3015,4,0.84997
3016,4,0.607186
3017,9,0.774961
3018,9,0.909965
3019,2,0.382737
3020,2,0.819978
3021,1,0.77497
3022,1,0.762334
3023,0,0.625195
3024,8,0.409844
3025,9,0.96399
3026,1,0.819953
3027,8,0.774931
3028,0,0.849968
3029,0,0.583548
3030,2,0.774947
3031,8,0.887464
3032,8,0.677368
3033,8,0.887478
3034,8,0.403952
3035,5,0.819945
3036,4,0.887474
3037,3,0.917806
3038,3,0.549976
3039,1,0.732588
3040,7,0.871398
3041,8,0.699947
3042,4,0.871385
3043,8,0.849948
3044,2,0.947043
3045,4,0.907267
3046,0,0.577404
3047,2,0.684612
3048,9,0.591868
3049,4,0.819951
3050,4,0.610147
3051,4,0.634966
3052,3,0.774943
3053,8,0.81995
3054,3,0.960859
3055,0,0.682042
3056,2,0.480549
3057,7,0.40612
3058,0,0.657188
3059,0,0.827063
3060,9,0.654397
3061,7,0.774938
3062,7,0.423133
3063,7,0.695355
3064,1,0.924981
3065,4,0.444381
3066,5,0.924983
3067,5,0.54997
3068,5,0.54997
3069,5,0.753604
3070,1,0.774919
3071,7,0.879766
3072,7,0.647997
3073,0,0.549985
3074,0,0.549986
3075,4,0.44789
3076,5,0.91816
3077,8,0.508445
3078,3,0.501377
3079,3,0.432852
3080,8,0.549882
3081,0,0.1
3082,9,0.549969
3083,7,0.77494
3084,5,0.774942
3085,5,0.819961
3086,4,0.774953
3087,5,0.699958
3088,5,0.949986
3089,8,0.506692
3090,9,0.553744
3091,8,0.871402
3092,8,0.762683
3093,0,0.887493
3094,4,0.849967
3095,7,0.395352
3096,2,0.53818
3097,5,0.699932
3098,3,0.549938
3099,2,0.819961
3100,2,0.774973
3101,4,0.567477
3102,0,0.613374
3103,2,0.521756
3104,5,0.935694
3105,2,0.680981
3106,3,0.416707
3107,5,0.722855
3108,1,0.54998
3109,8,0.532274
3110,2,0.887473
3111,4,0.699908
3112,1,0.549965
3113,2,0.421356
3114,9,0.819923
3115,4,0.887463
3116,8,0.849967
3117,9,0.924977
3118,4,0.555074
3119,6,0.918154
3120,5,0.918159
3121,4,0.678015
3122,7,0.899974
3123,7,0.551296
3124,7,0.441534
3125,4,0.549921
3126,7,0.819958
3127,7,0.84996
3128,2,0.449506
3129,4,0.909976
3130,7,0.417228
3131,2,0.699974
3132,3,0.819944
3133,4,0.909976
3134,4,0.435047
3135,7,0.699933
3136,1,0.69993
3137,6,0.549877
3138,3,0.700082
3139,9,0.849961
3140,0,0.819955
3141,2,0.436334
3142,7,0.952619
3143,0,0.418125
3144,1,0.549953
3145,6,0.930753
3146,6,0.909979
3147,1,0.774928
3148,0,0.1
3149,1,0.699937
3150,8,0.871402
3151,3,0.699959
3152,6,0.699949
3153,1,0.65498
3154,0,0.1
3155,1,0.567489
3156,0,0.1
3157,7,0.819952
3158,6,0.935697
3159,4,0.549895
3160,0,0.949986
3161,6,0.630433
3162,0,0.1
3163,1,0.909978
3164,5,0.738189
3165,9,0.774959
3166,7,0.837716
3167,7,0.620833
3168,6,0.542085
3169,5,0.560369
3170,7,0.943737
3171,7,0.624531
3172,4,0.56168
3173,5,0.547713
3174,3,0.435637
3175,3,0.716762
3176,8,0.586323
3177,0,0.949985
3178,4,0.819945
3179,0,0.774946
3180,3,0.871398
3181,0,0.943733
3182,5,0.425634
3183,5,0.710074
3184,1,0.386707
3185,9,0.316597
3186,4,0.924977
3187,0,0.1
3188,4,0.549968
3189,2,0.549924
3190,2,0.580944
3191,0,0.1
3192,1,0.549945
3193,7,0.549972
3194,8,0.699968
3195,0,0.699941
3196,0,0.1
3197,0,0.1
3198,5,0.699954
3199,1,0.699966
3200,8,0.549937
3201,7,0.819969
3202,8,0.858866
3203,0,0.549979
3204,4,0.909981
3205,6,0.849954
3206,4,0.87139
3207,4,0.717281
3208,7,0.704063
3209,4,0.755924
3210,2,0.962489
3211,5,0.522825
3212,4,0.454424
3213,6,0.474788
3214,5,0.451484
3215,0,0.716384
3216,8,0.604507
3217,5,0.699426
3218,6,0.669194
3219,5,0.349281
3220,0,0.887492
3221,9,0.51823
3222,1,0.819967
3223,5,0.565113
3224,0,0.559505
3225,2,0.632912
3226,6,0.604633
3227,4,0.959081
3228,0,0.849972
3229,0,0.954988
3230,5,0.539141
3231,2,0.930752
3232,6,0.549184
3233,5,0.517236
3234,5,0.477818
3235,6,0.819958
3236,5,0.819952
3237,1,0.819949
3238,8,0.560722
3239,0,0.1
3240,3,0.549976
3241,1,0.647588
3242,0,0.549991
3243,8,0.774952
3244,2,0.699965
3245,7,0.546561
3246,6,0.381324
3247,0,0.491813
3248,0,0.636337
3249,6,0.607248
3250,5,0.510624
3251,0,0.819993
3252,6,0.644836
3253,9,0.573287
3254,0,0.887471
3255,2,0.819949
3256,2,0.699948
3257,2,0.699965
3258,0,0.640431
3259,0,0.513925
3260,7,0.683545
3261,1,0.46964
3262,2,0.918155
3263,5,0.819961
3264,2,0.549928
3265,5,0.918159
3266,3,0.819951
3267,9,0.887469
3268,5,0.774946
3269,4,0.718975
3270,7,0.930754
3271,4,0.819961
3272,3,0.614425
3273,1,0.72393
3274,1,0.699962
3275,4,0.774974
3276,8,0.77497
3277,1,0.819949
3278,5,0.707669
3279,2,0.871391
3280,7,0.643844
3281,1,0.943736
3282,5,0.5448
3283,3,0.384834
3284,3,0.627573
3285,8,0.549921
3286,3,0.774948
3287,5,0.88747
3288,8,0.908349
3289,1,0.899971
3290,4,0.699939
3291,1,0.546732
3292,9,0.924978
3293,7,0.909979
3294,8,0.699963
3295,1,0.849962
3296,1,0.619407
3297,5,0.434282
3298,0,0.849961
3299,0,0.699951
3300,1,0.699926
3301,0,0.774925
3302,0,0.1
3303,9,0.402175
3304,9,0.930753
3305,9,0.66815
3306,9,0.897976
3307,1,0.526768
3308,5,0.73028
3309,0,0.511203
3310,4,0.568261
3311,4,0.871404
3312,5,0.949987
3313,4,0.909974
3314,6,0.419955
3315,2,0.899973
3316,8,0.4202
3317,4,0.774961
3318,5,0.924976
3319,3,0.680188
3320,8,0.774961
3321,9,0.54999
3322,0,0.1
3323,8,0.84995
3324,5,0.564116
3325,1,0.939981
3326,1,0.472162
3327,7,0.860209
3328,5,0.887474
3329,4,0.899978
3330,9,0.54992
3331,0,0.1
3332,1,0.699965
3333,8,0.48672
3334,8,0.918159
3335,0,0.804142
3336,9,0.887481
3337,9,0.819956
3338,9,0.943735
3339,6,0.849953
3340,6,0.590717
3341,6,0.590752
3342,0,0.909976
3343,0,0.849962
3344,5,0.909974
3345,7,0.774947
3346,8,0.774943
3347,8,0.420493
3348,5,0.871399
3349,1,0.877601
3350,8,0.466254
3351,5,0.632135
3352,5,0.885506
3353,9,0.887463
3354,3,0.774946
3355,8,0.661807
3356,7,0.871387
3357,9,0.531883
3358,8,0.689104
3359,8,0.819975
3360,9,0.347688
3361,0,0.1
3362,4,0.578093
3363,1,0.418843
3364,4,0.899973
3365,5,0.579073
3366,7,0.481876
3367,0,0.1
3368,0,0.1
3369,1,0.545335
3370,8,0.819943
3371,0,0.899969
3372,5,0.887474
3373,4,0.61518
3374,4,0.849969
3375,1,0.81995
3376,3,0.774938
3377,1,0.871394
3378,4,0.819938
3379,9,0.699951
3380,6,0.507301
3381,8,0.699839
3382,9,0.500513
3383,5,0.529287
3384,0,0.4857
3385,0,0.1
3386,1,0.887471
3387,2,0.526583
3388,4,0.303586
3389,0,0.819993
3390,0,0.969991
3391,6,0.499019
3392,8,0.887468
3393,6,0.935702
3394,4,0.849966
3395,0,0.1
3396,8,0.504734
3397,1,0.849971
3398,3,0.819958
3399,1,0.871406
3400,5,0.6114
3401,5,0.849944
3402,2,0.549924
3403,5,0.810695
3404,5,0.676636
3405,4,0.774953
3406,7,0.871394
3407,4,0.649173
3408,5,0.581546
3409,2,0.734203
3410,5,0.573691
3411,2,0.918166
3412,7,0.774962
3413,6,0.537448
3414,3,0.699896
3415,4,0.849971
3416,4,0.887473
3417,4,0.935689
3418,8,0.849961
3419,6,0.456252
3420,2,0.849958
3421,9,0.935696
3422,5,0.713134
3423,8,0.952616
3424,8,0.696922
3425,8,0.887466
3426,1,0.492529
3427,8,0.613527
3428,4,0.699922
3429,8,0.968957
3430,9,0.479702
3431,5,0.699946
3432,3,0.403405
3433,5,0.918163
3434,6,0.924984
3435,5,0.5499
3436,3,0.774974
3437,1,0.658724
3438,8,0.930749
3439,5,0.699959
3440,7,0.849965
3441,3,0.699894
3442,9,0.774941
3443,5,0.909985
3444,1,0.819939
3445,7,0.887473
3446,3,0.699897
3447,1,0.658419
3448,8,0.561818
3449,9,0.849969
3450,8,0.819951
3451,3,0.704386
3452,7,0.774936
3453,9,0.909979
3454,4,0.376849
3455,3,0.909973
3456,3,0.943734
3457,4,0.849962
3458,1,0.619682
3459,3,0.871399
3460,8,0.924979
3461,6,0.69994
3462,2,0.500508
3463,9,0.871395
3464,1,0.973522
3465,5,0.899976
3466,3,0.449499
3467,1,0.549953
3468,1,0.427467
3469,5,0.849957
3470,2,0.637568
3471,5,0.39247
3472,9,0.395689
3473,7,0.849971
3474,8,0.649936
3475,8,0.90998
3476,1,0.702473
3477,1,0.885832
3478,7,0.625596
3479,0,0.61182
3480,0,0.409781
3481,0,0.871405
3482,0,0.575369
3483,0,0.548712
3484,5,0.758812
3485,4,0.400431
3486,8,0.699939
3487,8,0.887471
3488,8,0.59008
3489,0,0.887492
3490,4,0.943736
3491,5,0.924977
3492,6,0.92498
3493,4,0.871389
3494,2,0.935695
3495,0,0.1
3496,0,0.1
3497,0,0.943734
3498,5,0.943736
3499,6,0.565312
3500,5,0.699936
3501,4,0.887463
3502,8,0.699946
3503,5,0.918161
3504,4,0.819965
3505,6,0.621026
3506,6,0.481487
3507,4,0.909978
3508,4,0.447604
3509,1,0.871399
3510,0,0.607775
3511,6,0.774964
3512,4,0.824936
3513,6,0.549948
3514,4,0.549926
3515,4,0.9357
3516,5,0.549929
3517,4,0.699923
3518,5,0.493295
3519,5,0.871399
3520,6,0.849959
3521,5,0.924979
3522,5,0.887473
3523,6,0.899965
3524,8,0.567297
3525,9,0.490967
3526,8,0.66284
3527,9,0.774984
3528,3,0.549925
3529,0,0.747411
3530,1,0.501093
3531,8,0.699923
3532,4,0.899974
3533,3,0.571728
3534,8,0.718399
3535,5,0.549981
3536,8,0.74839
3537,7,0.909974
3538,0,0.861548
3539,0,0.509009
3540,4,0.47716
3541,0,0.1
3542,0,0.849969
3543,9,0.652624
3544,8,0.918162
3545,5,0.924978
3546,0,0.924978
3547,3,0.349157
3548,9,0.802199
3549,1,0.429288
3550,1,0.930753
3551,3,0.614974
3552,9,0.53765
3553,1,0.699919
3554,0,0.1
3555,9,0.642448
3556,5,0.899977
3557,0,0.1
3558,1,0.525217
3559,0,0.1
3560,0,0.1
3561,5,0.819968
3562,3,0.774946
3563,0,0.1
3564,8,0.969991
3565,8,0.94704
3566,5,0.494756
3567,8,0.699956
3568,3,0.774958
3569,6,0.930752
3570,8,0.549886
3571,4,0.549877
3572,6,0.699971
3573,6,0.699915
3574,9,0.716409
3575,8,0.774976
3576,0,0.802087
3577,8,0.81996
3578,2,0.429726
3579,5,0.483167
3580,4,0.64226
3581,0,0.693643
3582,9,0.596978
3583,9,0.819938
3584,8,0.687574
3585,8,0.668587
3586,7,0.753283
3587,8,0.630669
3588,7,0.699954
3589,0,0.549976
3590,2,0.699953
3591,3,0.564216
3592,1,0.774916
3593,0,0.1
3594,4,0.549985
3595,1,0.943736
3596,3,0.414857
3597,4,0.89997
3598,5,0.549931
3599,7,0.584935
3600,8,0.819973
3601,8,0.930752
3602,4,0.93075
3603,8,0.81995
3604,9,0.705703
3605,5,0.675926
3606,6,0.522599
3607,4,0.947042
3608,6,0.849975
3609,6,0.87139
3610,4,0.864966
3611,6,0.871399
3612,6,0.849964
3613,6,0.758875
3614,9,0.644571
3615,7,0.949991
3616,4,0.774955
3617,1,0.69997
3618,0,0.1
3619,7,0.774968
3620,8,0.819964
3621,3,0.819981
3622,1,0.849958
3623,8,0.774961
3624,5,0.909975
3625,8,0.84997
3626,1,0.774937
3627,1,0.774933
3628,0,0.1
3629,0,0.1
3630,4,0.774947
3631,5,0.743433
3632,1,0.774975
3633,1,0.735089
3634,1,0.871404
3635,1,0.899984
3636,0,0.1
3637,8,0.776391
3638,5,0.871393
3639,4,0.699961
3640,9,0.699938
3641,6,0.774948
3642,4,0.54995
3643,2,0.699914
3644,3,0.47069
3645,2,0.774941
3646,6,0.819965
3647,3,0.700961
3648,8,0.699953
3649,6,0.819939
3650,6,0.62197
3651,0,0.557775
3652,7,0.621837
3653,0,0.1
3654,8,0.508843
3655,1,0.871392
3656,9,0.707521
3657,8,0.871398
3658,6,0.53308
3659,8,0.774966
3660,3,0.549979
3661,5,0.899977
3662,1,0.849975
3663,2,0.899975
3664,0,0.1
3665,0,0.549883
3666,6,0.356785
3667,4,0.774962
3668,0,0.1
3669,0,0.1
3670,1,0.699935
3671,1,0.57712
3672,4,0.549876
3673,8,0.699929
3674,3,0.609608
3675,3,0.887471
3676,0,0.1
3677,7,0.752842
3678,4,0.819961
3679,1,0.549882
3680,6,0.849958
3681,3,0.549987
3682,1,0.774968
3683,4,0.774948
3684,6,0.462854
3685,6,0.819964
3686,9,0.761116
3687,5,0.769455
3688,2,0.918159
3689,1,0.849967
3690,9,0.44521
3691,3,0.56951
3692,8,0.658491
3693,6,0.77494
3694,1,0.419621
3695,9,0.383255
3696,0,0.699956
3697,1,0.887476
3698,0,0.1
3699,3,0.549976
3700,4,0.889473
3701,4,0.862687
3702,8,0.939984
3703,1,0.819974
3704,0,0.549988
3705,0,0.1
3706,8,0.774944
3707,8,0.899976
3708,1,0.849975
3709,2,0.549926
3710,3,0.491349
3711,8,0.774951
3712,6,0.871396
3713,4,0.678766
3714,1,0.939985
3715,3,0.69997
3716,0,0.1
3717,2,0.510632
3718,4,0.887466
3719,9,0.651344
3720,5,0.549902
3721,5,0.549902
3722,8,0.785146
3723,8,0.5975
3724,3,0.503739
3725,5,0.887474
3726,5,0.774955
3727,8,0.569502
3728,0,0.610198
3729,9,0.774973
3730,8,0.639196
3731,9,0.740611
3732,9,0.549908
3733,4,0.824248
3734,0,0.1
3735,8,0.741653
3736,8,0.549942
3737,3,0.549976
3738,4,0.774962
3739,7,0.774948
3740,0,0.1
3741,6,0.887475
3742,9,0.887466
3743,1,0.909976
3744,5,0.935702
3745,3,0.935694
3746,9,0.909975
3747,4,0.77496
3748,7,0.699965
3749,3,0.549976
3750,8,0.899972
3751,6,0.513509
3752,1,0.524275
3753,1,0.899973
3754,3,0.871397
3755,5,0.930753
3756,4,0.567244
3757,5,0.909978
3758,5,0.430529
3759,5,0.774972
3760,3,0.774939
3761,5,0.969993
3762,7,0.819966
3763,1,0.699939
3764,7,0.677213
3765,5,0.963993
3766,5,0.965376
3767,3,0.516059
3768,9,0.774958
3769,5,0.709714
3770,8,0.448734
3771,8,0.930754
3772,0,0.549987
3773,1,0.871396
3774,5,0.84996
3775,7,0.639947
3776,8,0.517954
3777,7,0.576122
3778,7,0.774965
3779,4,0.78233
3780,8,0.549913
3781,7,0.694165
3782,2,0.849943
3783,3,0.774943
3784,7,0.981995
3785,8,0.924979
3786,0,0.1
3787,7,0.707145
3788,4,0.909961
3789,5,0.35183
3790,8,0.924984
3791,5,0.584468
3792,1,0.89998
3793,0,0.1
3794,3,0.495895
3795,1,0.887479
3796,8,0.774957
3797,5,0.538599
3798,8,0.871399
3799,0,0.89997
3800,4,0.819957
3801,2,0.699042
3802,7,0.699965
3803,2,0.637638
3804,2,0.549946
3805,0,0.1
3806,2,0.699932
3807,5,0.849961
3808,8,0.81996
3809,8,0.785944
3810,5,0.559503
3811,9,0.549858
3812,8,0.58274
3813,2,0.549929
3814,2,0.553512
3815,0,0.930747
3816,0,0.1
3817,3,0.699986
3818,1,0.909979
3819,0,0.1
3820,0,0.1
3821,1,0.431161
3822,5,0.935698
3823,6,0.909967
3824,0,0.1
3825,8,0.592734
3826,6,0.471396
3827,1,0.525342
3828,9,0.495079
3829,4,0.81136
3830,8,0.887474
3831,9,0.560038
3832,1,0.54994
3833,1,0.699915
3834,8,0.774937
3835,8,0.509015
3836,5,0.774946
3837,4,0.590003
3838,8,0.89997
3839,5,0.679209
3840,3,0.871387
3841,4,0.74506
3842,2,0.943734
3843,4,0.939986
3844,0,0.287282
3845,9,0.467632
3846,0,0.665105
3847,1,0.699967
3848,5,0.918161
3849,5,0.887465
3850,4,0.783309
3851,7,0.513979
3852,5,0.570264
3853,5,0.966657
3854,0,0.513867
3855,0,0.774967
3856,0,0.603142
3857,5,0.849955
3858,8,0.648569
3859,5,0.7328
3860,0,0.605252
3861,4,0.924975
3862,2,0.549952
3863,5,0.715757
3864,0,0.918161
3865,6,0.494405
3866,7,0.844225
3867,6,0.939985
3868,6,0.436234
3869,0,0.509058
3870,9,0.849956
3871,9,0.473616
3872,0,0.382088
3873,5,0.774943
3874,8,0.834804
3875,1,0.918158
3876,5,0.671118
3877,7,0.340339
3878,5,0.786316
3879,1,0.849963
3880,7,0.749381
3881,4,0.819967
3882,5,0.819957
3883,8,0.539885
3884,3,0.774935
3885,7,0.91816
3886,7,0.774949
3887,5,0.774941
3888,5,0.549973
3889,5,0.549932
3890,5,0.513729
3891,7,0.871396
3892,5,0.495871
3893,7,0.871401
3894,6,0.849967
3895,7,0.470074
3896,9,0.774952
3897,0,0.699899
3898,5,0.476498
3899,1,0.7816
3900,4,0.849969
3901,5,0.899982
3902,1,0.487006
3903,5,0.754049
3904,9,0.909979
3905,9,0.909966
3906,4,0.819951
3907,3,0.718587
3908,5,0.849967
3909,0,0.69993
3910,4,0.688637
3911,8,0.819942
3912,5,0.871399
3913,7,0.774966
3914,9,0.849964
3915,0,0.44136
3916,7,0.774955
3917,8,0.599349
3918,6,0.69996
3919,3,0.549976
3920,0,0.569964
3921,9,0.935694
3922,5,0.860884
3923,5,0.599414
3924,3,0.549976
3925,4,0.952619
3926,9,0.690505
3927,6,0.545088
3928,1,0.887477
3929,9,0.549936
3930,0,0.699947
3931,1,0.819961
3932,5,0.76514
3933,5,0.871395
3934,9,0.947044
3935,5,0.774945
3936,0,0.84998
3937,8,0.887475
3938,4,0.699966
3939,6,0.699913
3940,0,0.819954
3941,5,0.70031
3942,5,0.909966
3943,3,0.699901
3944,3,0.774957
3945,1,0.557406
3946,6,0.849939
3947,8,0.983014
3948,9,0.849968
3949,6,0.871384
3950,8,0.502544
3951,5,0.50482
3952,2,0.54996
3953,4,0.705259
3954,5,0.935697
3955,4,0.54874
3956,5,0.899982
3957,1,0.542075
3958,1,0.492064
3959,0,0.1
3960,0,0.549884
3961,6,0.5868
3962,3,0.543475
3963,3,0.549988
3964,7,0.924981
3965,7,0.939989
3966,7,0.65894
3967,3,0.935692
3968,0,0.842013
3969,1,0.871398
3970,8,0.966657
3971,7,0.682757
3972,7,0.720059
3973,8,0.494275
3974,4,0.918156
3975,5,0.525282
3976,7,0.887475
3977,5,0.398453
3978,4,0.705689
3979,8,0.954988
3980,5,0.88747
3981,4,0.554041
3982,5,0.608181
3983,7,0.753916
3984,4,0.499212
3985,4,0.939982
3986,7,0.918159
3987,9,0.69994
3988,4,0.849953
3989,2,0.558888
3990,4,0.594306
3991,9,0.492283
3992,4,0.849965
3993,4,0.774969
3994,1,0.954988
3995,8,0.819961
3996,8,0.939982
3997,8,0.887469
3998,8,0.909976
3999,1,0.819966
4000,5,0.849963
4001,7,0.899972
4002,9,0.69992
4003,4,0.909983
4004,3,0.472571
4005,0,0.1
4006,2,0.549955
4007,3,0.53131
4008,2,0.774944
4009,4,0.686878
4010,8,0.549922
4011,8,0.899962
4012,3,0.45641
4013,3,0.9357
4014,3,0.549985
4015,4,0.602688
4016,8,0.909973
4017,1,0.899973
4018,5,0.887457
4019,1,0.774948
4020,7,0.774949
4021,1,0.918162
4022,1,0.871399
4023,3,0.639281
4024,8,0.579903
4025,8,0.849965
4026,8,0.549927
4027,3,0.549937
4028,3,0.819962
4029,6,0.819948
4030,7,0.849968
4031,0,0.899977
4032,4,0.81996
4033,5,0.629655
4034,4,0.69994
4035,2,0.549988
4036,6,0.849964
4037,6,0.899968
4038,1,0.699928
4039,7,0.435426
4040,6,0.615676
4041,4,0.774955
4042,8,0.774941
4043,7,0.699944
4044,5,0.960861
4045,6,0.909978
4046,5,0.771908
4047,5,0.827506
4048,5,0.503186
4049,3,0.549976
4050,5,0.640292
4051,8,0.509423
4052,5,0.708048
4053,8,0.699902
4054,8,0.918159
4055,1,0.849954
4056,2,0.549929
4057,5,0.671176
4058,5,0.799209
4059,4,0.750778
4060,3,0.935696
4061,8,0.662236
4062,0,0.517617
4063,5,0.339518
4064,5,0.631033
4065,5,0.699924
4066,4,0.819961
4067,1,0.887467
4068,8,0.909978
4069,6,0.629735
4070,5,0.77491
4071,5,0.909978
4072,0,0.640331
4073,3,0.528112
4074,1,0.774884
4075,3,0.589285
4076,2,0.924977
4077,3,0.909981
4078,8,0.47658
4079,5,0.581327
4080,1,0.549968
4081,7,0.909534
4082,3,0.81999
4083,9,0.84996
4084,0,0.633429
4085,0,0.973521
4086,1,0.516697
4087,8,0.817341
4088,3,0.774953
4089,9,0.774954
4090,6,0.774939
4091,1,0.489764
4092,2,0.960859
4093,2,0.887475
4094,0,0.774954
4095,9,0.871404
4096,5,0.819968
4097,8,0.540197
4098,8,0.699939
4099,0,0.492462
4100,9,0.699961
4101,8,0.774957
4102,0,0.899978
4103,0,0.954973
4104,1,0.774957
4105,2,0.849968
4106,4,0.871392
4107,9,0.682349
4108,9,0.539795
4109,8,0.525344
4110,0,0.736685
4111,8,0.391586
4112,6,0.521873
4113,5,0.909973
4114,4,0.930752
4115,6,0.835651
4116,6,0.69994
4117,2,0.954988
4118,7,0.584102
4119,8,0.871404
4120,0,0.1
4121,3,0.699947
4122,5,0.899971
4123,7,0.520829
4124,5,0.930753
4125,8,0.918158
4126,4,0.718851
4127,2,0.77495
4128,0,0.1
4129,5,0.687748
4130,5,0.537065
4131,4,0.949983
4132,3,0.733692
4133,3,0.954988
4134,6,0.742376
4135,3,0.4217
4136,6,0.947045
4137,5,0.899975
4138,7,0.507474
4139,8,0.503229
4140,8,0.819965
4141,1,0.871398
4142,1,0.849976
4143,6,0.918162
4144,6,0.408341
4145,5,0.924984
4146,5,0.699941
4147,2,0.549971
4148,2,0.930749
4149,7,0.819969
4150,7,0.871407
4151,1,0.887483
4152,6,0.852944
4153,8,0.871393
4154,5,0.699911
4155,5,0.549922
4156,8,0.774951
4157,6,0.93999
4158,6,0.949984
4159,9,0.849966
4160,4,0.819955
4161,1,0.454967
4162,6,0.918165
4163,8,0.69996
4164,8,0.450571
4165,3,0.909976
4166,0,0.1
4167,8,0.935699
4168,5,0.69996
4169,6,0.586762
4170,3,0.930752
4171,6,0.643473
4172,6,0.899974
4173,3,0.699961
4174,4,0.909985
4175,6,0.887467
4176,6,0.918155
4177,4,0.68808
4178,4,0.949988
4179,1,0.611464
4180,1,0.909978
4181,5,0.774955
4182,3,0.792229
4183,8,0.939984
4184,8,0.578867
4185,3,0.44552
4186,4,0.935693
4187,0,0.549985
4188,0,0.680837
4189,1,0.699934
4190,4,0.909977
4191,2,0.553507
4192,9,0.549849
4193,4,0.89998
4194,7,0.699931
4195,1,0.69998
4196,5,0.949985
4197,8,0.619
4198,7,0.924982
4199,6,0.6393
4200,6,0.628674
4201,5,0.572553
4202,7,0.549863
4203,7,0.849964
4204,1,0.807152
4205,1,0.455588
4206,0,0.899977
4207,2,0.465344
4208,5,0.484457
4209,5,0.924984
4210,5,0.78656
4211,3,0.887475
4212,5,0.699908
4213,2,0.518009
4214,6,0.819958
4215,1,0.774974
4216,2,0.699948
4217,1,0.930749
4218,2,0.871398
4219,1,0.849958
4220,5,0.930753
4221,0,0.1
4222,5,0.924979
4223,2,0.899979
4224,5,0.824733
4225,3,0.699936
4226,9,0.957132
4227,1,0.924979
4228,1,0.699947
4229,4,0.871401
4230,2,0.639258
4231,6,0.511854
4232,6,0.774949
4233,8,0.57052
4234,6,0.216152
4235,1,0.502754
4236,7,0.562037
4237,9,0.46075
4238,6,0.560618
4239,5,0.600856
4240,7,0.954987
4241,8,0.887475
4242,8,0.33945
4243,6,0.871399
4244,5,0.535487
4245,7,0.77495
4246,9,0.774971
4247,0,0.699948
4248,0,0.1
4249,8,0.692301
4250,3,0.549926
4251,8,0.819961
4252,1,0.849961
4253,7,0.871385
4254,4,0.939982
4255,8,0.699973
4256,1,0.939984
4257,2,0.774959
4258,7,0.930752
4259,1,0.935698
4260,8,0.673156
4261,2,0.597227
4262,0,0.549868
4263,2,0.62101
4264,5,0.819966
4265,4,0.899974
4266,9,0.924973
4267,6,0.640136
4268,0,0.1
4269,5,0.943735
4270,8,0.490293
4271,5,0.515533
4272,5,0.774951
4273,5,0.819961
4274,3,0.56674
4275,8,0.871402
4276,8,0.899984
4277,4,0.849967
4278,6,0.943735
4279,6,0.849954
4280,5,0.453701
4281,4,0.699977
4282,0,0.638931
4283,3,0.54683
4284,0,0.1
4285,4,0.959081
4286,3,0.774905
4287,0,0.817103
4288,0,0.815043
4289,8,0.871397
4290,2,0.849974
4291,2,0.899983
4292,0,0.909983
4293,7,0.774959
4294,7,0.758047
4295,2,0.774942
4296,4,0.607621
4297,4,0.584181
4298,8,0.957131
4299,8,0.549948
4300,5,0.706711
4301,4,0.909975
4302,1,0.704746
4303,8,0.509763
4304,4,0.859598
4305,3,0.819971
4306,2,0.887473
4307,1,0.887473
4308,0,0.1
4309,7,0.223541
